Stock Name,Symbol,Sector,Industry Name,Exchange, ISIN NUMBER
Ratnaveer Precision Engineering Ltd.,RATNAVEER,Iron & Steel,Steel & Iron Products,NSE,INE05CZ01011
Scoda Tubes Ltd.,SCODATUBES,Iron & Steel,Steel & Iron Products,NSE,INE090501011
Gandhi Special Tubes Ltd.,GANDHITUBE,Iron & Steel,Steel & Iron Products,NSE,INE524B01027
Mangalam Worldwide Ltd.,MWL,Iron & Steel,Steel & Iron Products,NSE,INE0JYY01011
Kamdhenu Ltd.,KAMDHENU,Iron & Steel,Steel & Iron Products,NSE,INE390H01020
Visa Steel Ltd.,VISASTEEL,Iron & Steel,Steel & Iron Products,NSE,INE286H01012
Manaksia Steels Ltd.,MANAKSTEEL,Iron & Steel,Steel & Iron Products,NSE,INE824Q01011
Suraj Ltd.,SURAJLTD,Iron & Steel,Steel & Iron Products,NSE,INE713C01016
Shah Metacorp Ltd.,SHAH,Iron & Steel,Steel & Iron Products,NSE,INE482J01021
Vraj Iron & Steel Ltd.,VRAJ,Iron & Steel,Steel & Iron Products,NSE,INE0S2V01010
Bedmutha Industries Ltd.,BEDMUTHA,Iron & Steel,Steel & Iron Products,NSE,INE844K01012
Geekay Wires Ltd.,GEEKAYWIRE,Iron & Steel,Steel & Iron Products,NSE,INE669X01032
D.P. Wires Ltd.,DPWIRES,Iron & Steel,Steel & Iron Products,NSE,INE864X01013
Oil Country Tubular Ltd.,OILCOUNTUB,Iron & Steel,Steel & Iron Products,NSE,INE591A01010
Krishca Strapping Solutions Ltd.,KRISHCA,Iron & Steel,Steel & Iron Products,NSE,INE0NR701018
Rudra Global Infra Products Ltd.,RUDRA,Iron & Steel,Steel & Iron Products,NSE,INE027T01023
Shankara Building Products Ltd.,SHANKARA,Iron & Steel,Steel & Iron Products,NSE,INE274V01019
VMS TMT Ltd.,VMSTMT,Iron & Steel,Steel & Iron Products,NSE,INE0SJA01013
Vibhor Steel Tubes Ltd.,VSTL,Iron & Steel,Steel & Iron Products,NSE,INE0QTF01015
PS Raj Steels Ltd.,PSRAJ,Iron & Steel,Steel & Iron Products,NSE,INE0XUS01012
Kritika Wires Ltd.,KRITIKA,Iron & Steel,Steel & Iron Products,NSE,INE00Z501029
Incredible Industries Ltd.,INCREDIBLE,Iron & Steel,Steel & Iron Products,NSE,INE452L01012
Shah Alloys Ltd.,SHAHALLOYS,Iron & Steel,Steel & Iron Products,NSE,INE640C01011
Mangalam Alloys Ltd.,MAL,Iron & Steel,Steel & Iron Products,NSE,INE00C401011
Sarthak Metals Ltd.,SMLT,Iron & Steel,Steel & Iron Products,NSE,INE017W01010
Prakash Steelage Ltd.,PRAKASHSTL,Iron & Steel,Steel & Iron Products,NSE,INE696K01024
Zenith Steel Pipes & Industries Ltd.,ZENITHSTL,Iron & Steel,Steel & Iron Products,NSE,INE318D01020
Surani Steel Tubes Ltd.,SURANI,Iron & Steel,Steel & Iron Products,NSE,INE01ZJ01015
Hisar Metal Industries Ltd.,HISARMETAL,Iron & Steel,Steel & Iron Products,NSE,INE598C01011
Abha Power And Steel Ltd.,ABHAPOWER,Iron & Steel,Steel & Iron Products,NSE,INE0UYG01015
Aditya Ultra Steel Ltd.,AUSL,Iron & Steel,Steel & Iron Products,NSE,INE01YQ01013
Swastik Pipes Ltd.,SWASTIK,Iron & Steel,Steel & Iron Products,NSE,INE0DGC01025
NewMalayalam Steel Ltd.,NMSTEEL,Iron & Steel,Steel & Iron Products,NSE,INE0TP801012
Shri Kanha Stainless Ltd.,SHRIKANHA,Iron & Steel,Steel & Iron Products,NSE,INE1V4601019
Deem Roll-Tech Ltd.,DEEM,Iron & Steel,Steel & Iron Products,NSE,INE586O01011
Kridhan Infra Ltd.,KRIDHANINF,Iron & Steel,Steel & Iron Products,NSE,INE524L01026
Grand Foundry Ltd.,GFSTEELS,Iron & Steel,Steel & Iron Products,NSE,INE534A01028
Kalana Ispat Ltd.,KALANA,Iron & Steel,Steel & Iron Products,NSE,INE0T0L01014
Supreme Engineering Ltd.,SUPREMEENG,Iron & Steel,Steel & Iron Products,NSE,INE319Z01021
Ankit Metal & Power Ltd.,ANKITMETAL,Iron & Steel,Steel & Iron Products,NSE,INE106I01010
Excellent Wires And Packaging Ltd.,EXCELLENT,Iron & Steel,Steel & Iron Products,NSE,INE0Y4801011
Quality Foils (India) Ltd.,QFIL,Iron & Steel,Steel & Iron Products,NSE,INE0O1M01015
Jindal Steel Ltd.,JINDALSTEL,Iron & Steel,Steel/Sponge Iron/Pig Iron,NSE,INE749A01030
Lloyds Metals & Energy Ltd.,LLOYDSME,Iron & Steel,Steel/Sponge Iron/Pig Iron,NSE,INE281B01032
Jai Balaji Industries Ltd.,JAIBALAJI,Iron & Steel,Steel/Sponge Iron/Pig Iron,NSE,INE091G01026
Steel Exchange India Ltd.,STEELXIND,Iron & Steel,Steel/Sponge Iron/Pig Iron,NSE,INE503B01021
SAL Steel Ltd.,SALSTEEL,Iron & Steel,Steel/Sponge Iron/Pig Iron,NSE,INE658G01014
Chaman Metallics Ltd.,CMNL,Iron & Steel,Steel/Sponge Iron/Pig Iron,NSE,INE06PV01010
Vaswani Industries Ltd.,VASWANI,Iron & Steel,Steel/Sponge Iron/Pig Iron,NSE,INE590L01019
Shri Hare-Krishna Sponge Iron Ltd.,SHKSIL,Iron & Steel,Steel/Sponge Iron/Pig Iron,NSE,INE0NON01025
E.I.D. - Parry (India) Ltd.,EIDPARRY,Agriculture,Sugar,NSE,INE126A01031
Balrampur Chini Mills Ltd.,BALRAMCHIN,Agriculture,Sugar,NSE,INE119A01028
Triveni Engineering & Industries Ltd.,TRIVENI,Agriculture,Sugar,NSE,INE256C01024
Shree Renuka Sugars Ltd.,RENUKA,Agriculture,Sugar,NSE,INE087H01022
Bannari Amman Sugars Ltd.,BANARISUG,Agriculture,Sugar,NSE,INE459A01010
M.V.K. Agro Food Product Ltd.,MVKAGRO,Agriculture,Sugar,NSE,INE0SGC01015
Dalmia Bharat Sugar And Industries Ltd.,DALMIASUG,Agriculture,Sugar,NSE,INE495A01022
Bajaj Hindusthan Sugar Ltd.,BAJAJHIND,Agriculture,Sugar,NSE,INE306A01021
Godavari Biorefineries Ltd.,GODAVARIB,Agriculture,Sugar,NSE,INE497S01012
Uttam Sugar Mills Ltd.,UTTAMSUGAR,Agriculture,Sugar,NSE,INE786F01031
Zuari Industries Ltd.,ZUARIIND,Agriculture,Sugar,NSE,INE217A01012
Dhampur Sugar Mills Ltd.,DHAMPURSUG,Agriculture,Sugar,NSE,INE041A01016
DCM Shriram Industries Ltd.,DCMSRIND,Agriculture,Sugar,NSE,INE843D01027
Avadh Sugar & Energy Ltd.,AVADHSUGAR,Agriculture,Sugar,NSE,INE349W01017
Magadh Sugar & Energy Ltd.,MAGADSUGAR,Agriculture,Sugar,NSE,INE347W01011
Dwarikesh Sugar Industries Ltd.,DWARKESH,Agriculture,Sugar,NSE,INE366A01041
Dhampur Bio Organics Ltd.,DBOL,Agriculture,Sugar,NSE,INE0I3401014
Davangere Sugar Company Ltd.,DAVANGERE,Agriculture,Sugar,NSE,INE179G01029
The Ugar Sugar Works Ltd.,UGARSUGAR,Agriculture,Sugar,NSE,INE071E01023
Mawana Sugars Ltd.,MAWANASUG,Agriculture,Sugar,NSE,INE636A01039
K.C.P. Sugar And Industries Corporation Ltd.,KCPSUGIND,Agriculture,Sugar,NSE,INE790B01024
K.M. Sugar Mills Ltd.,KMSUGAR,Agriculture,Sugar,NSE,INE157H01023
Ponni Sugars (Erode) Ltd.,PONNIERODE,Agriculture,Sugar,NSE,INE838E01017
Kothari Sugars And Chemicals Ltd.,KOTARISUG,Agriculture,Sugar,NSE,INE419A01022
Sakthi Sugars Ltd.,SAKHTISUG,Agriculture,Sugar,NSE,INE623A01011
Rana Sugars Ltd.,RANASUG,Agriculture,Sugar,NSE,INE625B01014
Dollex Agrotech Ltd.,DOLLEX,Agriculture,Sugar,NSE,INE0JHH01011
Vishwaraj Sugar Industries Ltd.,VISHWARAJ,Agriculture,Sugar,NSE,INE430N01022
Rajshree Sugars & Chemicals Ltd.,RAJSREESUG,Agriculture,Sugar,NSE,INE562B01019
Prudential Sugar Corporation Ltd.,PRUDMOULI,Agriculture,Sugar,NSE,INE024D01016
Simbhaoli Sugars Ltd.,SIMBHALS,Agriculture,Sugar,NSE,INE748T01016
Tata Consumer Products Ltd.,TATACONSUM,Agriculture,Tea/Coffee,NSE,INE192A01025
CCL Products (India) Ltd.,CCL,Agriculture,Tea/Coffee,NSE,INE421D01022
Mcleod Russel India Ltd.,MCLEODRUSS,Agriculture,Tea/Coffee,NSE,INE942G01012
The Peria Karamalai Tea And Produce Company Ltd.,PKTEA,Agriculture,Tea/Coffee,NSE,INE431F01018
Jay Shree Tea & Industries Ltd.,JAYSREETEA,Agriculture,Tea/Coffee,NSE,INE364A01020
The United Nilgiri Tea Estates Company Ltd.,UNITEDTEA,Agriculture,Tea/Coffee,NSE,INE458F01011
Rossell India Ltd.,ROSSELLIND,Agriculture,Tea/Coffee,NSE,INE847C01020
Dhunseri Tea & Industries Ltd.,DTIL,Agriculture,Tea/Coffee,NSE,INE341R01014
Norben Tea & Exports Ltd.,NORBTEAEXP,Agriculture,Tea/Coffee,NSE,INE369C01017
The Grob Tea Company Ltd.,GROBTEA,Agriculture,Tea/Coffee,NSE,INE646C01018
HFCL Ltd.,HFCL,Telecom,Telecom-Infrastructure,NSE,INE548A01028
Pace Digitek Ltd.,PACEDIGITK,Telecom,Telecom-Infrastructure,NSE,INE0S3G01027
Vindhya Telelinks Ltd.,VINDHYATEL,Telecom,Telecom-Infrastructure,NSE,INE707A01012
GTL Infrastructure Ltd.,GTLINFRA,Telecom,Telecom-Infrastructure,NSE,INE221H01019
STL Networks Ltd.,STLNETWORK,Telecom,Telecom-Infrastructure,NSE,INE1VXE01018
ITI Ltd.,ITI,Telecom,Telecommunication - Equipment,NSE,INE248A01017
Black Box Ltd.,BBOX,Telecom,Telecommunication - Equipment,NSE,INE676A01027
Tejas Networks Ltd.,TEJASNET,Telecom,Telecommunication - Equipment,NSE,INE010J01012
Suyog Telematics Ltd.,SUYOG,Telecom,Telecommunication - Equipment,NSE,INE442P01014
Kavveri Defence & Wireless Technologies Ltd.,KAVDEFENCE,Telecom,Telecommunication - Equipment,NSE,INE641C01019
Frog Innovations Ltd.,FROG,Telecom,Telecommunication - Equipment,NSE,INE385O01018
Uniinfo Telecom Services Ltd.,UNIINFO,Telecom,Telecommunication - Equipment,NSE,INE481Z01011
Shyam Telecom Ltd.,SHYAMTEL,Telecom,Telecommunication - Equipment,NSE,INE635A01023
Bharti Airtel Ltd.,BHARTIARTL,Telecom,Telecommunication - Service  Provider,NSE,INE397D01024
Vodafone Idea Ltd.,IDEA,Telecom,Telecommunication - Service  Provider,NSE,INE669E01016
Indus Towers Ltd.,INDUSTOWER,Telecom,Telecommunication - Service  Provider,NSE,INE121J01017
Bharti Hexacom Ltd.,BHARTIHEXA,Telecom,Telecommunication - Service  Provider,NSE,INE343G01021
Tata Communications Ltd.,TATACOMM,Telecom,Telecommunication - Service  Provider,NSE,INE151A01013
Railtel Corporation Of India Ltd.,RAILTEL,Telecom,Telecommunication - Service  Provider,NSE,INE0DD101019
Tata Teleservices (Maharashtra) Ltd.,TTML,Telecom,Telecommunication - Service  Provider,NSE,INE517B01013
Mahanagar Telephone Nigam Ltd.,MTNL,Telecom,Telecommunication - Service  Provider,NSE,INE153A01019
Hathway Cable & Datacom Ltd.,HATHWAY,Telecom,Telecommunication - Service  Provider,NSE,INE982F01036
Sar Televenture Ltd.,SARTELE,Telecom,Telecommunication - Service  Provider,NSE,INE0PUC01020
Reliance Communications Ltd.,RCOM,Telecom,Telecommunication - Service  Provider,NSE,INE330H01018
Kore Digital Ltd.,KDL,Telecom,Telecommunication - Service  Provider,NSE,INE0O4R01018
GTL Ltd.,GTL,Telecom,Telecommunication - Service  Provider,NSE,INE043A01012
Rama Telecom Ltd.,RTL,Telecom,Telecommunication - Service  Provider,NSE,INE14W901010
Accord Synergy Ltd.,ACCORD,Telecom,Telecommunication - Service  Provider,NSE,INE113X01015
Page Industries Ltd.,PAGEIND,Textile,Textile,NSE,INE761H01022
K.P.R. Mill Ltd.,KPRMILL,Textile,Textile,NSE,INE930H01031
Swan Corp Ltd.,SWANCORP,Textile,Textile,NSE,INE665A01038
Vedant Fashions Ltd.,MANYAVAR,Textile,Textile,NSE,INE825V01034
Vardhman Textiles Ltd.,VTL,Textile,Textile,NSE,INE825A01020
Welspun Living Ltd.,WELSPUNLIV,Textile,Textile,NSE,INE192B01031
Arvind Ltd.,ARVIND,Textile,Textile,NSE,INE034A01011
Alok Industries Ltd.,ALOKINDS,Textile,Textile,NSE,INE270A01029
Pearl Global Industries Ltd.,PGIL,Textile,Textile,NSE,INE940H01022
Garware Technical Fibres Ltd.,GARFIBRES,Textile,Textile,NSE,INE276A01018
Raymond Lifestyle Ltd.,RAYMONDLSL,Textile,Textile,NSE,INE02ID01020
Gokaldas Exports Ltd.,GOKEX,Textile,Textile,NSE,INE887G01027
Indo Count Industries Ltd.,ICIL,Textile,Textile,NSE,INE483B01026
Kitex Garments Ltd.,KITEX,Textile,Textile,NSE,INE602G01020
Lux Industries Ltd.,LUXIND,Textile,Textile,NSE,INE150G01020
Kewal Kiran Clothing Ltd.,KKCL,Textile,Textile,NSE,INE401H01017
Jindal Worldwide Ltd.,JINDWORLD,Textile,Textile,NSE,INE247D01039
Bombay Dyeing And Manufacturing Company Ltd.,BOMDYEING,Textile,Textile,NSE,INE032A01023
Sangam (India) Ltd.,SANGAMIND,Textile,Textile,NSE,INE495C01010
Jindal Poly Films Ltd.,JINDALPOLY,Textile,Textile,NSE,INE197D01010
Cantabil Retail India Ltd.,CANTABIL,Textile,Textile,NSE,INE068L01024
Dollar Industries Ltd.,DOLLAR,Textile,Textile,NSE,INE325C01035
S.P. Apparels Ltd.,SPAL,Textile,Textile,NSE,INE212I01016
Himatsingka Seide Ltd.,HIMATSEIDE,Textile,Textile,NSE,INE049A01027
Monte Carlo Fashions Ltd.,MONTECARLO,Textile,Textile,NSE,INE950M01013
SBC Exports Ltd.,SBC,Textile,Textile,NSE,INE04AK01028
Rupa & Company Ltd.,RUPA,Textile,Textile,NSE,INE895B01021
R&B Denims Ltd.,RNBDENIMS,Textile,Textile,NSE,INE012Q01021
Sportking India Ltd.,SPORTKING,Textile,Textile,NSE,INE885H01029
Faze Three Ltd.,FAZE3Q,Textile,Textile,NSE,INE963C01033
AYM Syntex Ltd.,AYMSYNTEX,Textile,Textile,NSE,INE193B01039
Century Enka Ltd.,CENTENKA,Textile,Textile,NSE,INE485A01015
AB Cotspin India Ltd.,ABCOTS,Textile,Textile,NSE,INE08PH01015
Borana Weaves Ltd.,BORANA,Textile,Textile,NSE,INE16SF01016
The Ruby Mills Ltd.,RUBYMILLS,Textile,Textile,NSE,INE301D01026
Karnika Industries Ltd.,KARNIKA,Textile,Textile,NSE,INE0MGA01012
Iris Clothings Ltd.,IRISDOREME,Textile,Textile,NSE,INE01GN01025
RSWM Ltd.,RSWM,Textile,Textile,NSE,INE611A01016
Gloster Ltd.,GLOSTERLTD,Textile,Textile,NSE,INE350Z01018
Cheviot Company Ltd.,CHEVIOT,Textile,Textile,NSE,INE974B01016
Swaraj Suiting Ltd.,SWARAJ,Textile,Textile,NSE,INE0GMR01016
Orbit Exports Ltd.,ORBTEXP,Textile,Textile,NSE,INE231G01010
Bella Casa Fashion & Retail Ltd.,BELLACASA,Textile,Textile,NSE,INE344T01014
Donear Industries Ltd.,DONEAR,Textile,Textile,NSE,INE668D01028
Thomas Scott (India) Ltd.,THOMASCOTT,Textile,Textile,NSE,INE480M01011
Axita Cotton Ltd.,AXITA,Textile,Textile,NSE,INE02EZ01022
Soma Textiles & Industries Ltd.,SOMATEX,Textile,Textile,NSE,INE314C01013
Nandan Denim Ltd.,NDL,Textile,Textile,NSE,INE875G01048
Shree Karni Fabcom Ltd.,SHREEKARNI,Textile,Textile,NSE,INE0S4Y01010
Spunweb Nonwoven Ltd.,SPUNWEB,Textile,Textile,NSE,INE19QH01010
VIP Clothing Ltd.,VIPCLOTHNG,Textile,Textile,NSE,INE450G01024
Vardhman Polytex Ltd.,VARDMNPOLY,Textile,Textile,NSE,INE835A01029
Filatex Fashions Ltd.,FILATFASH,Textile,Textile,NSE,INE185E01021
Ecoline Exim Ltd.,ECOLINE,Textile,Textile,NSE,INE0VBS01016
DCM Nouvelle Ltd.,DCMNVL,Textile,Textile,NSE,INE08KP01019
CPS Shapers Ltd.,CPS,Textile,Textile,NSE,INE0QBU01012
Zodiac Clothing Company Ltd.,ZODIACLOTH,Textile,Textile,NSE,INE206B01013
Forcas Studio Ltd.,FORCAS,Textile,Textile,NSE,INE0U2501017
T.T. Ltd.,TTL,Textile,Textile,NSE,INE592B01024
Mahalaxmi Rubtech Ltd.,MHLXMIRU,Textile,Textile,NSE,INE112D01035
Avi Ansh Textile Ltd.,AVIANSH,Textile,Textile,NSE,INE0TFB01017
Lorenzini Apparels Ltd.,LAL,Textile,Textile,NSE,INE740X01023
SD Retail Ltd.,SDREAMS,Textile,Textile,NSE,INE0X6F01017
Shri Techtex Ltd.,SHRITECH,Textile,Textile,NSE,INE0OMF01015
Weizmann Ltd.,WEIZMANIND,Textile,Textile,NSE,INE080A01014
NR Vandana Tex Industries Ltd.,NRVANDANA,Textile,Textile,NSE,INE104101014
Lagnam Spintex Ltd.,LAGNAM,Textile,Textile,NSE,INE548Z01017
Globe Enterprises (India) Ltd.,GLOBE,Textile,Textile,NSE,INE581X01021
Lovable Lingerie Ltd.,LOVABLE,Textile,Textile,NSE,INE597L01014
Zenith Exports Ltd.,ZENITHEXPO,Textile,Textile,NSE,INE058B01018
SEL Manufacturing Company Ltd.,SELMC,Textile,Textile,NSE,INE105I01020
Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,Textile,Textile,NSE,INE713B01026
Ken Enterprises Ltd.,KEN,Textile,Textile,NSE,INE15DO01012
Kaytex Fabrics Ltd.,KAYTEX,Textile,Textile,NSE,INE13ZD01013
Loyal Textile Mills Ltd.,LOYALTEX,Textile,Textile,NSE,INE970D01010
Fiberweb (India) Ltd.,FIBERWEB,Textile,Textile,NSE,INE296C01020
SPL Industries Ltd.,SPLIL,Textile,Textile,NSE,INE978G01016
Bhandari Hosiery Exports Ltd.,BHANDARI,Textile,Textile,NSE,INE474E01029
Silky Overseas Ltd.,SILKY,Textile,Textile,NSE,INE0SN801015
Veekayem Fashion And Apparels Ltd.,VEEKAYEM,Textile,Textile,NSE,INE0KTW01013
Cedaar Textile Ltd.,CEDAAR,Textile,Textile,NSE,INE11J101017
Mohini Health & Hygiene Ltd.,MHHL,Textile,Textile,NSE,INE450S01011
Jakharia Fabric Ltd.,JAKHARIA,Textile,Textile,NSE,INE00N401018
Bang Overseas Ltd.,BANG,Textile,Textile,NSE,INE863I01016
Vinny Overseas Ltd.,VINNY,Textile,Textile,NSE,INE01KI01027
Nandani Creation Ltd.,JAIPURKURT,Textile,Textile,NSE,INE696V01013
Celebrity Fashions Ltd.,CELEBRITY,Textile,Textile,NSE,INE185H01016
SVP Global Textiles Ltd.,SVPGLOB,Textile,Textile,NSE,INE308E01029
Shiva Mills Ltd.,SHIVAMILLS,Textile,Textile,NSE,INE644Y01017
Flexituff Ventures International Ltd.,FLEXITUFF,Textile,Textile,NSE,INE060J01017
Signoria Creation Ltd.,SIGNORIA,Textile,Textile,NSE,INE0RDE01010
Mohit Industries Ltd.,MOHITIND,Textile,Textile,NSE,INE954E01012
Akshar Spintex Ltd.,AKSHAR,Textile,Textile,NSE,INE256Z01025
Jet Knitwears Ltd.,JETKNIT,Textile,Textile,NSE,INE564T01017
Eastern Silk Industries Ltd.,EASTSILK,Textile,Textile,NSE,INE962C01035
Paramount Dye Tec Ltd.,PARAMOUNT,Textile,Textile,NSE,INE0TG801013
STL Global Ltd.,SGL,Textile,Textile,NSE,INE353H01010
Vera Synthetic Ltd.,VERA,Textile,Textile,NSE,INE709Z01015
Libas Consumer Products Ltd.,LIBAS,Textile,Textile,NSE,INE908V01012
Neelam Linens and Garments (India) Ltd.,NEELAM,Textile,Textile,NSE,INE0N1401016
Mahalaxmi Fabric Mills Ltd.,MFML,Textile,Textile,NSE,INE0US801024
Visagar Polytex Ltd.,VIVIDHA,Textile,Textile,NSE,INE370E01029
Jiwanram Sheoduttrai Industries Ltd.,JIWANRAM,Textile,Textile,NSE,INE0N5H01017
Alps Industries Ltd.,ALPSINDUS,Textile,Textile,NSE,INE093B01015
Globale Tessile Ltd.,GLOBALE,Textile,Textile,NSE,INE0URU01010
Suumaya Industries Ltd.,SUULD,Textile,Textile,NSE,#N/A
Kalahridhaan Trendz Ltd.,KTL,Textile,Textile,NSE,#N/A
Sahaj Fashions Ltd.,SAHAJ,Textile,Textile,NSE,#N/A
Bannari Amman Spinning Mills Ltd. - (BASML-RE1),BASML-RE1,Textile,Textile,NSE,INE186H20022
LMW Ltd.,LMW,Textile,Textile - Machinery,NSE,INE269B01029
Indian Card Clothing Company Ltd.,INDIANCARD,Textile,Textile - Machinery,NSE,INE061A01014
Ganesha Ecosphere Ltd.,GANECOS,Textile,Textile - Manmade  Fibres,NSE,INE845D01014
Raj Rayon Industries Ltd.,RAJRILTD,Textile,Textile - Manmade  Fibres,NSE,INE533D01032
Indo Rama Synthetics (India) Ltd.,INDORAMA,Textile,Textile - Manmade  Fibres,NSE,INE156A01020
Sarla Performance Fibers Ltd.,SARLAPOLY,Textile,Textile - Manmade  Fibres,NSE,INE453D01025
Pasupati Acrylon Ltd.,PASUPTAC,Textile,Textile - Manmade  Fibres,NSE,INE818B01023
Banswara Syntex Ltd.,BANSWRAS,Textile,Textile - Manmade  Fibres,NSE,INE629D01020
Vardhman Acrylics Ltd.,VARDHACRLC,Textile,Textile - Manmade  Fibres,NSE,INE116G01013
Paras Petrofils Ltd.,PARASPETRO,Textile,Textile - Manmade  Fibres,NSE,INE162C01024
Divyadhan Recycling Industries Ltd.,DIVYADHAN,Textile,Textile - Manmade  Fibres,NSE,INE0QYI01019
Trident Ltd.,TRIDENT,Textile,Textile - Spinning,NSE,INE064C01022
Sanathan Textiles Ltd.,SANATHAN,Textile,Textile - Spinning,NSE,INE0JPD01013
Filatex India Ltd.,FILATEX,Textile,Textile - Spinning,NSE,INE816B01035
Nitin Spinners Ltd.,NITINSPIN,Textile,Textile - Spinning,NSE,INE229H01012
Sumeet Industries Ltd.,SUMEETINDS,Textile,Textile - Spinning,NSE,INE235C01036
Pashupati Cotspin Ltd.,PASHUPATI,Textile,Textile - Spinning,NSE,INE124Y01010
Ambika Cotton Mills Ltd.,AMBIKCO,Textile,Textile - Spinning,NSE,INE540G01014
Nahar Spinning Mills Ltd.,NAHARSPING,Textile,Textile - Spinning,NSE,INE290A01027
GHCL Textiles Ltd.,GHCLTEXTIL,Textile,Textile - Spinning,NSE,INE0PA801013
Sutlej Textiles And Industries Ltd.,SUTLEJTEX,Textile,Textile - Spinning,NSE,INE645H01027
Precot Ltd.,PRECOT,Textile,Textile - Spinning,NSE,INE283A01014
Nahar Industrial Enterprises Ltd.,NAHARINDUS,Textile,Textile - Spinning,NSE,INE289A01011
Ginni Filaments Ltd.,GINNIFILA,Textile,Textile - Spinning,NSE,INE424C01010
Shiva Texyarn Ltd.,SHIVATEX,Textile,Textile - Spinning,NSE,INE705C01020
Bannari Amman Spinning Mills Ltd.,BASML,Textile,Textile - Spinning,NSE,INE186H01022
Maral Overseas Ltd.,MARALOVER,Textile,Textile - Spinning,NSE,INE882A01013
DCM Ltd.,DCM,Textile,Textile - Spinning,NSE,INE498A01018
Modern Threads (India) Ltd.,MODTHREAD,Textile,Textile - Spinning,NSE,INE794W01014
Salona Cotspin Ltd.,SALONA,Textile,Textile - Spinning,NSE,INE498E01010
Lambodhara Textiles Ltd.,LAMBODHARA,Textile,Textile - Spinning,NSE,INE112F01022
Reliance Chemotex Industries Ltd.,RELCHEMQ,Textile,Textile - Spinning,NSE,INE750D01016
Pioneer Embroideries Ltd.,PIONEEREMB,Textile,Textile - Spinning,NSE,INE156C01018
Nagreeka Exports Ltd.,NAGREEKEXP,Textile,Textile - Spinning,NSE,INE123B01028
Siddhi Cotspin Ltd.,SIDDHICOTS,Textile,Textile - Spinning,NSE,INE0SVO01019
Damodar Industries Ltd.,DAMODARIND,Textile,Textile - Spinning,NSE,INE497D01022
Shekhawati Industries Ltd.,SHEKHAWATI,Textile,Textile - Spinning,NSE,INE268L01046
Super Spinning Mills Ltd.,SUPERSPIN,Textile,Textile - Spinning,NSE,INE662A01027
Laxmi Cotspin Ltd.,LAXMICOT,Textile,Textile - Spinning,NSE,INE801V01019
Eurotex Industries And Exports Ltd.,EUROTEXIND,Textile,Textile - Spinning,NSE,INE022C01012
Winsome Yarns Ltd.,WINSOME,Textile,Textile - Spinning,NSE,INE784B01035
Rajvir Industries Ltd.,RAJVIR,Textile,Textile - Spinning,NSE,INE011H01014
Gangotri Textiles Ltd.,GANGOTRI,Textile,Textile - Spinning,NSE,INE670B01028
Siyaram Silk Mills Ltd.,SIYSIL,Textile,Textile - Weaving,NSE,INE076B01028
United Polyfab Gujarat Ltd.,UNITEDPOLY,Textile,Textile - Weaving,NSE,INE368U01029
Varvee Global Ltd.,VGL,Textile,Textile - Weaving,NSE,INE273D01019
Manomay Tex India Ltd.,MANOMAY,Textile,Textile - Weaving,NSE,INE784W01015
BSL Ltd.,BSL,Textile,Textile - Weaving,NSE,INE594B01012
Morarjee Textiles Ltd.,MORARJEE,Textile,Textile - Weaving,NSE,INE161G01027
Adani Enterprises Ltd.,ADANIENT,Trading,Trading,NSE,INE423A01024
Premier Energies Ltd.,PREMIERENE,Trading,Trading,NSE,INE0BS701011
Aegis Logistics Ltd.,AEGISLOG,Trading,Trading,NSE,INE208C01025
Redington Ltd.,REDINGTON,Trading,Trading,NSE,INE891D01026
Aditya Infotech Ltd.,CPPLUS,Trading,Trading,NSE,INE819V01029
Cello World Ltd.,CELLO,Trading,Trading,NSE,INE0LMW01024
MMTC Ltd.,MMTC,Trading,Trading,NSE,INE123F01029
Lloyds Enterprises Ltd.,LLOYDSENT,Trading,Trading,NSE,INE080I01025
Honasa Consumer Ltd.,HONASA,Trading,Trading,NSE,INE0J5401028
Jeena Sikho Lifecare Ltd.,JSLL,Trading,Trading,NSE,INE0J5801029
Symphony Ltd.,SYMPHONY,Trading,Trading,NSE,INE225D01027
PDS Ltd.,PDSL,Trading,Trading,NSE,INE111Q01021
